trip_id,user_id,scooter_id,city,start_time,end_time,distance_km,fare_mxn,payment_method
TRIP03290,USR0148,SC0176,CDMX,2025-01-29T16:49:42,2025-01-29T17:42:42,1.88,36.39,cash
TRIP01847,USR0492,SC0018,Monterrey,2025-04-20T16:47:32,2025-04-20T18:07:32,12.7,127.91,qr_code
TRIP02376,USR0088,SC0143,Ciudad de Mexico,2025-06-03T01:01:50,2025-06-03T02:21:50,4.07,48.93,wallet
TRIP03200,USR0496,SC0034,GDL,2025-02-12T06:26:58,2025-02-12T06:31:58,10.24,121.12,wallet
TRIP03312,USR0205,SC0005,Monterrey,2024-10-17T08:39:02,2024-10-17T08:50:02,11.58,178.06,cash
TRIP00110,,SC0056,MTY,2024-10-20T18:43:27,2024-10-20T19:10:27,2.66,37.75,cash
TRIP02122,USR0085,SC0034,GDL,2024-11-04T15:07:47,2024-11-04T16:08:47,14.21,$147.11,qr_code
TRIP00265,USR0022,SC0128,GDL,2024-11-16T20:36:38,2024-11-16T21:49:38,11.91,150.46,credit_card
TRIP02025,USR0221,SC0021,Guadalajara,2024-05-19T20:04:14,2024-05-19T21:25:14,12.37,$166.07,debit_card
TRIP01845,USR0493,SC0147,MTY,2025-02-28T07:01:07,2025-02-28T08:10:07,3.85,$46.98,cash
TRIP03899,USR0017,SC0044,cdmx,2024-04-25T12:00:48,2024-04-25T12:45:48,2.36,41.77,qr_code
TRIP03106,USR0076,SC0168,Monterrey,2024-01-08T08:46:51,2024-01-08T09:09:51,10.25,150.12,qr_code
TRIP03187,USR0025,SC0101,cdmx,2024-06-22T12:30:27,2024-06-22T12:41:27,4.81,56.78,wallet
TRIP02209,USR0124,SC0139,MTY,2025-06-23T09:38:05,2025-06-23T10:04:05,6.92,92.09,qr_code
TRIP03096,USR0413,SC0197,MTY,2024-12-26T06:27:51,2024-12-26T07:26:51,11.53,145.7,cash
TRIP01883,USR0379,SC0075,MTY,2025-05-28T07:09:18,2025-05-28T08:23:18,4.47,61.49,credit_card
TRIP02739,USR0430,SC0102,Monterrey,2024-07-26T08:12:33,2024-07-26T09:14:33,3.55,57.26,qr_code
TRIP03807,USR0174,SC0182,Monterrey,2024-07-05T19:18:47,2024-07-05T19:23:47,0.51,17.85,cash
TRIP00382,USR0086,SC0073,Guadalajara,2025-01-05T09:28:48,2025-01-05T10:37:48,2.74,46.18,debit_card
TRIP01152,USR0325,SC0150,CDMX,2025-03-16T10:39:03,2025-03-16T11:05:03,10.15,158.53,cash
TRIP03114,USR0131,SC0059,Ciudad de Mexico,2024-11-25T06:11:43,2024-11-25T06:25:43,7.41,69.32,qr_code
TRIP03436,USR0428,SC0141,CDMX,2024-12-02T14:34:43,2024-12-02T15:28:43,10.5,120.88,cash
TRIP02036,,SC0083,MTY,2024-04-08T14:47:01,2024-04-08T15:29:01,7.71,120.81,debit_card
TRIP03536,USR0344,SC0174,MTY,2025-04-12T16:51:32,2025-04-12T17:06:32,1.71,38.23,cash
TRIP01018,USR0411,SC0193,Ciudad de Mexico,2024-01-29T18:41:20,2024-01-29T19:04:20,11.42,175.34,credit_card
TRIP02779,USR0432,SC0108,cdmx,2025-01-09T08:50:52,2025-01-09T09:39:52,8.67,139.82,credit_card
TRIP01850,USR0333,SC0052,cdmx,2024-05-06T10:06:40,2024-05-06T10:19:40,13.56,$174.65,credit_card
TRIP00344,USR0392,SC0173,Ciudad de Mexico,2025-04-26T19:32:03,2025-04-26T20:27:03,5.98,92.65,credit_card
TRIP04044,USR0444,SC0031,Guadalajara,2025-01-14T06:34:56,2025-01-14T06:39:56,5.48,56.84,debit_card
TRIP04943,USR0073,SC0049,Monterrey,2024-05-28T15:40:42,2024-05-28T15:29:42,4.86,64.73,credit_card
TRIP02792,USR0224,SC0045,Ciudad de Mexico,2025-01-25T08:13:21,2025-01-25T09:12:21,8.96,86.77,wallet
TRIP02554,USR0416,SC0138,Monterrey,2025-05-23T05:42:01,2025-05-23T06:32:01,1.45,37.91,cash
TRIP03457,USR0104,SC0180,Ciudad de Mexico,2025-05-07T14:51:38,2025-05-07T15:28:38,14.03,206.05,credit_card
TRIP00020,USR0139,SC0141,Ciudad de Mexico,2025-05-10T19:37:17,2025-05-10T20:23:17,1.76,33.6,qr_code
TRIP02616,USR0118,SC0030,Monterrey,2025-04-09T10:53:28,2025-04-09T11:39:28,2.16,35.75,wallet
TRIP03070,USR0350,SC0058,Monterrey,2024-06-01T20:00:59,2024-06-01T21:18:59,12.43,134.74,cash
TRIP02625,USR0312,SC0157,Ciudad de Mexico,2024-03-09T10:22:59,2024-03-09T11:49:59,2.58,42.68,credit_card
TRIP03202,USR0460,SC0160,CDMX,2024-11-08T11:50:51,2024-11-08T12:14:51,5.89,76.6,qr_code
TRIP01226,,SC0176,CDMX,2025-04-06T17:58:56,2025-04-06T18:23:56,9.08,125.13,cash
TRIP01396,USR0398,SC0041,MTY,2024-08-28T20:35:48,2024-08-28T20:55:48,14.99,157.26,cash
TRIP00730,USR0100,SC0135,CDMX,2024-10-16T11:44:52,2024-10-16T11:50:52,4.79,53.95,cash
TRIP01597,USR0326,SC0015,Monterrey,2024-06-10T11:41:39,2024-06-10T12:04:39,3.75,50.0,credit_card
TRIP04744,USR0258,SC0024,CDMX,2024-07-14T18:14:56,2024-07-14T19:26:56,14.37,229.44,credit_card
TRIP03183,USR0242,SC0174,Monterrey,2024-02-04T09:07:59,2024-02-04T10:17:59,11.87,165.72,qr_code
TRIP02439,USR0144,SC0119,MTY,2024-07-14T20:09:18,2024-07-14T20:23:18,12.78,$197.68,credit_card
TRIP02431,USR0352,SC0199,GDL,2024-05-11T23:57:44,2024-05-12T00:49:44,0.86,20.05,credit_card
TRIP04433,USR0410,SC0182,MTY,2025-04-25T12:18:02,2025-04-25T12:24:02,1.85,20.82,credit_card
TRIP04662,USR0360,SC0077,Guadalajara,2024-06-21T14:35:24,2024-06-21T15:30:24,2.8,49.27,wallet
TRIP03445,USR0195,SC0140,Ciudad de Mexico,2025-01-13T18:20:56,2025-01-13T18:54:56,1.23,$27.04,credit_card
TRIP01495,USR0488,SC0187,Guadalajara,2024-01-03T10:08:12,2024-01-03T10:56:12,5.19,56.21,cash
TRIP02627,USR0028,SC0001,Monterrey,2024-10-15T18:38:48,2024-10-15T19:32:48,9.99,$162.28,cash
TRIP02236,USR0048,SC0026,CDMX,2024-05-10T17:52:00,2024-05-10T19:00:00,14.67,203.44,qr_code
TRIP02675,USR0433,SC0037,Guadalajara,2024-03-19T19:58:04,2024-03-19T20:51:04,11.03,113.62,wallet
TRIP02817,USR0427,SC0034,GDL,2024-05-22T07:02:29,2024-05-22T07:26:29,3.47,50.09,qr_code
TRIP04275,USR0399,SC0208,Ciudad de Mexico,2024-01-12T17:17:37,2024-01-12T18:06:37,1.06,24.6,credit_card
TRIP04210,USR0260,SC0209,MTY,2024-06-19T06:06:13,2024-06-19T06:58:13,10.74,134.54,cash
TRIP00856,,SC0189,CDMX,2025-03-08T14:42:20,2025-03-08T15:03:20,14.66,163.72,qr_code
TRIP01456,USR0025,SC0154,Monterrey,2024-07-30T17:50:19,2024-07-30T19:14:19,10.52,153.8,wallet
TRIP02848,USR0431,SC0158,Monterrey,2024-07-08T17:30:58,2024-07-08T18:04:58,8.77,94.79,wallet
TRIP03039,USR0192,SC0058,MTY,2025-04-22T09:04:46,2025-04-22T09:50:46,7.08,120.87,wallet
TRIP03378,USR0353,SC0104,MTY,2024-06-04T07:06:33,2024-06-04T08:25:33,3.63,60.22,debit_card
TRIP02844,USR0473,SC0179,Ciudad de Mexico,2024-07-03T16:22:54,2024-07-03T17:01:54,7.2,100.74,cash
TRIP04267,USR0466,SC0177,Ciudad de Mexico,2024-05-18T08:06:25,2024-05-18T08:18:25,12.93,183.61,wallet
TRIP01156,USR0069,SC0002,Ciudad de Mexico,2024-07-08T19:41:02,2024-07-08T19:48:02,1.22,29.88,debit_card
TRIP02655,USR0047,SC0149,Ciudad de Mexico,2025-04-19T15:06:27,2025-04-19T16:02:27,14.0,203.89,cash
TRIP01905,USR0130,SC0007,GDL,2024-02-27T07:58:56,2024-02-27T08:59:56,5.13,63.33,wallet
TRIP04853,USR0427,SC0063,MTY,2024-05-27T11:01:30,2024-05-27T11:27:30,12.28,128.79,wallet
TRIP00127,USR0096,SC0093,MTY,2024-01-10T08:24:35,2024-01-10T09:33:35,7.63,110.63,qr_code
TRIP01947,USR0311,SC0043,cdmx,2024-03-06T13:44:40,2024-03-06T13:53:40,0.0,26.2,wallet
TRIP01038,USR0146,SC0068,Ciudad de Mexico,2025-06-28T22:18:46,2025-06-28T23:25:46,8.74,$140.64,qr_code
TRIP02226,USR0489,SC0056,Monterrey,2024-04-14T18:22:37,2024-04-14T19:41:37,10.48,146.51,qr_code
TRIP02372,USR0332,SC0103,Monterrey,2025-05-06T19:30:22,2025-05-06T19:38:22,10.25,114.5,cash
TRIP00872,USR0268,SC0064,Monterrey,2024-08-29T05:53:23,2024-08-29T06:24:23,4.76,59.08,debit_card
TRIP04384,USR0116,SC0144,Guadalajara,2024-08-29T06:14:35,2024-08-29T07:27:35,10.0,125.67,wallet
TRIP01210,USR0162,SC0095,Ciudad de Mexico,2024-01-13T18:06:51,2024-01-13T19:04:51,6.63,83.26,debit_card
TRIP01105,USR0481,SC0047,CDMX,2024-01-19T19:25:07,2024-01-19T19:34:07,3.68,$47.38,debit_card
TRIP01578,USR0355,SC0169,Ciudad de Mexico,2024-07-04T18:22:36,2024-07-04T19:19:36,9.19,143.05,wallet
TRIP04008,USR0206,SC0106,Monterrey,2025-01-01T07:26:22,2025-01-01T07:58:22,8.91,122.45,credit_card
TRIP03803,USR0231,SC0006,MTY,2024-05-23T14:43:03,2024-05-23T16:13:03,3.86,$56.04,cash
TRIP04669,USR0040,SC0139,MTY,2024-03-18T17:16:45,2024-03-18T17:26:45,6.29,76.33,cash
TRIP00159,USR0415,SC0057,Ciudad de Mexico,2024-04-16T07:47:04,2024-04-16T08:22:04,9.72,160.61,cash
TRIP04656,USR0301,SC0177,CDMX,2024-10-29T08:48:08,2024-10-29T09:11:08,4.35,69.6,qr_code
TRIP04278,USR0267,SC0104,Monterrey,2024-11-22T12:11:59,2024-11-22T13:10:59,5.19,83.05,cash
TRIP02532,USR0154,SC0103,Monterrey,2024-02-14T09:56:44,2024-02-14T10:43:44,1.91,36.67,cash
TRIP02777,,SC0002,cdmx,2024-09-24T17:43:39,2024-09-24T19:06:39,7.94,82.14,wallet
TRIP01453,USR0168,SC0200,Guadalajara,2024-06-07T09:08:33,2024-06-07T09:48:33,3.62,62.53,wallet
TRIP02265,USR0202,SC0160,Ciudad de Mexico,2025-05-07T19:47:51,2025-05-07T20:57:51,1.99,38.15,credit_card
TRIP02829,USR0179,SC0001,MTY,2024-09-18T23:40:35,2024-09-18T23:48:35,14.15,150.12,qr_code
TRIP02553,USR0165,SC0106,Monterrey,2025-02-14T11:08:13,2025-02-14T12:04:13,4.88,79.33,wallet
TRIP04552,USR0015,SC0001,Monterrey,2025-05-08T16:19:36,2025-05-08T16:59:36,7.78,93.75,debit_card
TRIP01305,USR0093,SC0003,cdmx,2025-06-28T08:47:09,2025-06-28T09:24:09,0.57,10.89,cash
TRIP00731,USR0196,SC0156,CDMX,2025-04-11T17:29:18,2025-04-11T17:54:18,0.75,16.17,debit_card
TRIP01250,USR0261,SC0026,cdmx,2024-03-19T09:30:03,2024-03-19T10:58:03,2.71,40.71,credit_card
TRIP01349,USR0467,SC0015,Monterrey,2024-03-31T10:35:13,2024-03-31T10:15:13,13.98,185.29,debit_card
TRIP03698,USR0130,SC0097,Guadalajara,2024-07-22T16:33:29,2024-07-22T16:58:29,0.64,18.47,debit_card
TRIP04023,USR0077,SC0086,cdmx,2024-09-20T09:50:24,2024-09-20T11:11:24,3.41,55.86,wallet
TRIP03016,USR0114,SC0185,CDMX,2025-01-30T19:34:10,2025-01-30T20:32:10,12.02,145.09,qr_code
TRIP04941,USR0404,SC0169,cdmx,2025-03-15T09:27:11,2025-03-15T09:36:11,8.92,103.9,debit_card
TRIP00684,USR0021,SC0044,CDMX,2024-10-07T08:44:14,2024-10-07T09:20:14,12.27,120.1,qr_code
TRIP02878,USR0333,SC0063,MTY,2024-04-29T11:40:52,2024-04-29T12:19:52,10.81,119.78,credit_card
TRIP03154,USR0305,SC0102,MTY,2024-04-23T19:04:44,2024-04-23T20:03:44,3.87,$66.22,credit_card
TRIP03820,USR0180,SC0200,GDL,2025-06-12T17:56:31,2025-06-12T18:07:31,2.96,52.82,credit_card
TRIP03758,USR0396,SC0004,cdmx,2025-06-29T07:54:11,2025-06-29T08:56:11,13.76,138.39,wallet
TRIP04539,USR0051,SC0046,CDMX,2024-01-03T18:47:13,2024-01-03T19:51:13,8.86,$95.85,wallet
TRIP04600,USR0178,SC0013,cdmx,2024-11-20T08:11:10,2024-11-20T08:39:10,8.26,126.23,credit_card
TRIP02184,USR0223,SC0148,MTY,2025-04-02T18:46:34,2025-04-02T19:01:34,4.77,63.9,cash
TRIP03199,USR0486,SC0190,Ciudad de Mexico,2024-11-08T08:29:44,2024-11-08T09:10:44,9.82,127.28,cash
TRIP01092,USR0229,SC0102,MTY,2024-07-03T04:43:11,2024-07-03T05:41:11,1.87,$39.10,wallet
TRIP02402,USR0325,SC0050,CDMX,2024-12-23T07:51:11,2024-12-23T08:45:11,13.05,172.71,cash
TRIP00748,USR0349,SC0068,CDMX,2025-04-08T12:22:42,2025-04-08T12:02:42,6.12,69.32,wallet
TRIP02196,USR0060,SC0094,cdmx,2025-03-01T17:54:17,2025-03-01T18:56:17,12.46,114.87,wallet
TRIP02823,USR0194,SC0142,MTY,2025-03-14T08:06:12,2025-03-14T07:37:12,7.5,101.05,wallet
TRIP01447,USR0210,SC0124,Monterrey,2024-05-09T11:00:51,2024-05-09T12:16:51,8.0,122.55,cash
TRIP02965,USR0306,SC0126,CDMX,2024-07-04T18:49:33,2024-07-04T19:23:33,11.2,100.35,cash
TRIP03805,USR0472,SC0110,Guadalajara,2024-04-16T10:32:03,2024-04-16T10:11:03,5.2,77.5,qr_code
TRIP00633,USR0193,SC0030,MTY,2024-05-06T08:07:36,2024-05-06T08:49:36,11.77,165.69,debit_card
TRIP03929,USR0462,SC0009,Ciudad de Mexico,2024-01-26T07:41:43,2024-01-26T09:04:43,9.34,150.01,wallet
TRIP02094,USR0076,SC0180,Ciudad de Mexico,2025-03-25T13:23:46,2025-03-25T13:52:46,9.91,119.26,cash
TRIP00817,USR0048,SC0084,GDL,2024-05-01T08:38:34,2024-05-01T10:03:34,7.4,81.06,credit_card
TRIP04397,USR0394,SC0012,Monterrey,2024-11-13T14:36:21,2024-11-13T14:53:21,12.45,129.72,wallet
TRIP01191,USR0481,SC0175,GDL,2025-01-13T07:00:05,2025-01-13T08:05:05,14.06,167.76,qr_code
TRIP01518,USR0012,SC0141,cdmx,2025-01-18T18:10:03,2025-01-18T18:45:03,13.78,155.68,cash
TRIP03679,USR0029,SC0130,Guadalajara,2024-03-14T13:06:10,2024-03-14T14:16:10,3.68,62.44,debit_card
TRIP04171,USR0257,SC0123,Monterrey,2024-05-30T16:22:05,2024-05-30T17:44:05,2.96,$48.90,debit_card
TRIP02913,USR0484,SC0100,GDL,2024-12-01T22:15:55,2024-12-01T22:46:55,9.01,118.07,qr_code
TRIP00095,USR0049,SC0030,Monterrey,2025-05-03T08:16:24,2025-05-03T08:51:24,5.28,77.36,cash
TRIP02496,USR0311,SC0175,GDL,2024-02-13T14:35:28,2024-02-13T15:32:28,4.9,62.62,wallet
TRIP03251,USR0134,SC0060,cdmx,2025-05-01T20:45:23,2025-05-01T21:00:23,3.97,56.82,debit_card
TRIP03849,USR0337,SC0059,cdmx,2024-05-15T21:35:18,2024-05-15T22:38:18,7.27,117.07,cash
TRIP02280,USR0486,SC0181,Monterrey,2024-05-24T12:42:04,2024-05-24T13:32:04,10.15,120.59,credit_card
TRIP04929,USR0433,SC0141,cdmx,2024-09-19T09:29:37,2024-09-19T10:20:37,3.93,$53.14,cash
TRIP00254,USR0149,SC0032,Monterrey,2024-05-15T13:47:03,2024-05-15T15:02:03,7.78,111.34,qr_code
TRIP04325,USR0139,SC0102,MTY,2024-12-12T17:06:11,2024-12-12T18:20:11,14.65,135.05,wallet
TRIP02430,USR0265,SC0089,Ciudad de Mexico,2025-05-20T22:53:03,2025-05-21T00:09:03,7.12,71.54,debit_card
TRIP02178,USR0274,SC0151,Guadalajara,2025-06-11T10:29:04,2025-06-11T11:21:04,5.16,91.18,credit_card
TRIP02000,USR0429,SC0038,MTY,2024-11-13T08:39:52,2024-11-13T09:44:52,4.66,$73.89,credit_card
TRIP01078,USR0020,SC0146,cdmx,2024-01-02T22:00:16,2024-01-02T22:23:16,2.45,52.39,cash
TRIP00576,USR0040,SC0022,Monterrey,2025-06-07T08:36:23,2025-06-07T09:34:23,4.6,51.7,wallet
TRIP00579,USR0162,SC0027,cdmx,2024-09-03T21:26:23,2024-09-03T21:41:23,13.76,187.09,wallet
TRIP01129,USR0014,SC0013,CDMX,2025-05-27T10:51:16,2025-05-27T12:19:16,11.41,145.55,wallet
TRIP02231,USR0388,SC0228,Guadalajara,2024-03-04T18:53:41,2024-03-04T18:35:41,12.86,177.79,qr_code
TRIP02159,USR0414,SC0156,CDMX,2024-12-22T17:39:09,2024-12-22T18:14:09,6.17,73.39,wallet
TRIP04751,USR0123,SC0191,cdmx,2024-08-05T19:28:27,2024-08-05T19:53:27,0.76,30.05,cash
TRIP04113,USR0050,SC0181,Monterrey,2024-09-06T03:47:08,2024-09-06T04:03:08,12.29,$196.95,debit_card
TRIP04465,USR0242,SC0092,MTY,2024-11-14T08:54:58,2024-11-14T09:55:58,1.98,39.39,credit_card
TRIP01781,USR0271,SC0120,CDMX,2024-10-29T18:23:39,2024-10-29T19:44:39,7.36,105.38,credit_card
TRIP04283,USR0251,SC0145,CDMX,2024-01-18T13:55:03,2024-01-18T14:40:03,3.57,37.78,credit_card
TRIP04438,USR0230,SC0100,Guadalajara,2024-10-18T07:59:14,2024-10-18T09:28:14,5.9,92.78,wallet
TRIP02399,USR0413,SC0105,CDMX,2025-04-17T09:37:48,2025-04-17T10:17:48,14.67,208.26,qr_code
TRIP00432,USR0344,SC0142,MTY,2024-10-06T10:13:45,2024-10-06T10:22:45,6.91,72.11,credit_card
TRIP00023,USR0119,SC0038,MTY,2024-11-19T14:48:44,2024-11-19T15:16:44,4.51,71.1,credit_card
TRIP04373,USR0328,SC0030,MTY,2024-10-05T10:24:07,2024-10-05T10:53:07,12.46,145.98,qr_code
TRIP03780,USR0374,SC0080,CDMX,2024-11-05T10:47:29,2024-11-05T11:00:29,6.9,69.95,cash
TRIP00070,USR0199,SC0068,cdmx,2024-01-17T06:15:46,2024-01-17T07:44:46,11.16,120.92,debit_card
TRIP00911,USR0133,SC0088,Monterrey,2025-04-30T17:53:53,2025-04-30T18:21:53,1.73,27.43,credit_card
TRIP00007,USR0169,SC0014,Ciudad de Mexico,2024-10-12T14:43:53,2024-10-12T15:56:53,13.22,143.64,credit_card
TRIP03256,,SC0078,CDMX,2024-03-27T15:23:29,2024-03-27T16:26:29,4.69,68.09,debit_card
TRIP04608,USR0434,SC0193,cdmx,2025-04-25T13:11:49,2025-04-25T13:24:49,4.26,$54.58,credit_card
TRIP01576,USR0169,SC0174,Monterrey,2024-11-28T17:53:11,2024-11-28T18:57:11,8.31,98.17,cash
TRIP01594,USR0440,SC0150,CDMX,2024-03-04T19:02:01,2024-03-04T20:13:01,4.04,64.13,debit_card
TRIP01911,USR0067,SC0083,Monterrey,2025-02-27T06:09:59,2025-02-27T07:08:59,9.47,120.22,wallet
TRIP03697,USR0414,SC0177,Ciudad de Mexico,2025-03-30T17:07:07,2025-03-30T17:32:07,1.03,28.42,cash
TRIP03732,USR0113,SC0061,Guadalajara,2025-01-22T06:25:56,2025-01-22T07:47:56,1.22,31.76,credit_card
TRIP03319,USR0102,SC0032,MTY,2024-04-30T19:49:04,2024-04-30T20:17:04,10.16,119.1,credit_card
TRIP00118,USR0221,SC0196,GDL,2024-05-19T16:44:12,2024-05-19T17:50:12,14.55,161.51,qr_code
TRIP00535,USR0343,SC0171,GDL,2024-09-03T17:17:20,2024-09-03T18:23:20,4.8,54.56,debit_card
TRIP01109,USR0343,SC0083,Monterrey,2025-04-08T14:54:26,2025-04-08T15:48:26,11.86,191.81,credit_card
TRIP00811,,SC0013,cdmx,2025-06-20T12:56:18,2025-06-20T13:19:18,11.65,$148.23,wallet
TRIP01126,USR0047,SC0110,Guadalajara,2024-10-09T12:49:09,2024-10-09T13:56:09,11.91,173.44,qr_code
TRIP03516,USR0412,SC0113,Monterrey,2025-03-05T06:35:12,2025-03-05T07:14:12,3.5,47.8,cash
TRIP03610,USR0297,SC0092,MTY,2025-03-24T11:25:24,2025-03-24T12:32:24,6.79,91.36,qr_code
TRIP01502,USR0183,SC0142,Monterrey,2025-04-03T08:03:14,2025-04-03T08:58:14,11.62,129.88,debit_card
TRIP00788,USR0356,SC0117,cdmx,2024-11-09T17:25:26,2024-11-09T18:00:26,10.16,108.17,credit_card
TRIP01592,,SC0034,GDL,2024-06-06T07:34:41,2024-06-06T08:09:41,5.79,69.61,debit_card
TRIP00718,USR0447,SC0161,Ciudad de Mexico,2024-04-18T06:08:12,2024-04-18T06:23:12,1.83,35.47,credit_card
TRIP01349,USR0467,SC0015,Monterrey,2024-03-31T10:35:13,2024-03-31T10:15:13,13.98,185.29,debit_card
TRIP02352,USR0225,SC0061,Guadalajara,2024-05-11T12:32:21,2024-05-11T13:28:21,8.4,$135.93,debit_card
TRIP00564,USR0281,SC0085,CDMX,2024-03-04T06:36:57,2024-03-04T07:59:57,1.01,34.26,qr_code
TRIP01414,USR0495,SC0163,Ciudad de Mexico,2025-03-21T09:56:59,2025-03-21T10:36:59,9.86,143.95,debit_card
TRIP01762,USR0295,SC0075,MTY,2024-10-17T07:13:32,2024-10-17T08:15:32,9.01,135.49,credit_card
TRIP03301,USR0048,SC0186,cdmx,2025-05-12T11:52:52,2025-05-12T13:06:52,13.76,214.4,debit_card
TRIP01455,USR0476,SC0069,Ciudad de Mexico,2024-10-06T02:15:37,2024-10-06T02:39:37,13.41,161.78,wallet
TRIP03458,USR0283,SC0190,Ciudad de Mexico,2024-05-01T11:12:56,2024-05-01T11:33:56,4.51,61.82,cash
TRIP02393,USR0384,SC0028,Ciudad de Mexico,2024-03-10T18:48:25,2024-03-10T19:55:25,14.57,134.83,cash
TRIP03169,USR0294,SC0022,MTY,2025-03-28T23:34:46,2025-03-29T00:21:46,9.55,103.27,debit_card
TRIP03173,USR0428,SC0090,cdmx,2024-11-27T14:56:21,2024-11-27T16:17:21,14.27,$192.72,qr_code
TRIP03626,USR0078,SC0027,cdmx,2024-03-19T08:43:24,2024-03-19T09:56:24,4.49,57.36,wallet
TRIP03137,USR0432,SC0191,CDMX,2025-04-03T17:17:23,2025-04-03T18:14:23,9.93,$141.37,wallet
TRIP01554,USR0122,SC0039,Guadalajara,2025-05-01T22:46:34,2025-05-01T23:41:34,14.49,159.54,credit_card
TRIP01980,USR0149,SC0157,cdmx,2025-06-17T06:51:19,2025-06-17T06:57:19,3.65,$60.25,debit_card
TRIP03499,USR0449,SC0108,CDMX,2024-07-08T19:39:39,2024-07-08T19:51:39,10.4,166.63,cash
TRIP00060,USR0415,SC0072,Guadalajara,2024-11-25T13:03:28,2024-11-25T13:21:28,14.74,$141.31,wallet
TRIP02531,USR0485,SC0051,Ciudad de Mexico,2024-12-08T16:50:01,2024-12-08T17:40:01,5.49,68.12,qr_code
TRIP03067,USR0449,SC0035,CDMX,2024-10-31T07:46:00,2024-10-31T08:07:00,10.74,105.57,debit_card
TRIP04885,USR0218,SC0124,MTY,2024-12-28T08:18:51,2024-12-28T08:52:51,5.42,88.4,qr_code
TRIP03876,USR0131,SC0135,CDMX,2024-05-14T06:45:27,2024-05-14T07:17:27,7.87,103.39,qr_code
TRIP04926,USR0269,SC0152,Monterrey,2025-04-22T22:46:09,2025-04-22T23:15:09,5.68,91.0,credit_card
TRIP02650,USR0178,SC0187,Guadalajara,2024-04-05T20:51:38,2024-04-05T22:15:38,7.71,123.05,credit_card
TRIP01287,USR0481,SC0018,Monterrey,2025-01-26T09:30:06,2025-01-26T09:46:06,13.22,184.66,credit_card
TRIP01290,USR0296,SC0033,MTY,2024-09-12T07:18:56,2024-09-12T07:29:56,13.84,137.59,wallet
TRIP01345,,SC0071,Ciudad de Mexico,2025-05-22T11:41:12,2025-05-22T11:53:12,3.37,50.97,debit_card
TRIP01832,USR0274,SC0045,CDMX,2024-09-03T12:49:21,2024-09-03T14:08:21,0.88,$27.40,credit_card
TRIP02834,USR0405,SC0150,cdmx,2025-02-17T17:37:04,2025-02-17T17:15:04,8.97,148.9,debit_card
TRIP02283,USR0433,SC0162,MTY,2024-05-22T13:19:05,2024-05-22T13:31:05,5.2,58.65,debit_card
TRIP03532,USR0483,SC0017,CDMX,2025-01-04T21:33:31,2025-01-04T22:54:31,3.96,61.84,debit_card
TRIP03037,USR0478,SC0016,MTY,2025-03-12T14:02:39,2025-03-12T14:58:39,8.46,124.75,cash
TRIP02428,USR0343,SC0195,Ciudad de Mexico,2024-10-31T13:20:40,2024-10-31T14:49:40,7.23,109.97,credit_card
TRIP03684,USR0363,SC0141,CDMX,2024-04-03T07:23:58,2024-04-03T08:12:58,8.86,91.39,wallet
TRIP02509,USR0134,SC0215,cdmx,2024-10-16T19:28:17,2024-10-16T20:57:17,8.21,121.88,wallet
TRIP00245,USR0152,SC0143,Ciudad de Mexico,2025-01-10T18:32:24,2025-01-10T19:00:24,5.78,$81.14,qr_code
TRIP03868,USR0027,SC0068,cdmx,2024-10-16T16:48:01,2024-10-16T17:33:01,10.87,113.0,debit_card
TRIP03171,USR0402,SC0037,GDL,2024-04-17T19:48:21,2024-04-17T20:20:21,5.35,85.19,cash
TRIP04756,USR0139,SC0084,Guadalajara,2024-05-19T15:38:30,2024-05-19T16:32:30,14.53,133.66,cash
TRIP02940,USR0291,SC0037,Guadalajara,2024-04-20T11:35:10,2024-04-20T12:03:10,2.8,38.19,cash
TRIP00097,USR0282,SC0158,MTY,2025-06-24T06:36:07,2025-06-24T06:48:07,3.43,47.79,wallet
TRIP00800,USR0207,SC0050,Ciudad de Mexico,2025-05-21T12:20:41,2025-05-21T13:12:41,7.07,67.08,cash
TRIP00014,USR0172,SC0143,cdmx,2024-03-23T08:44:09,2024-03-23T09:16:09,8.37,99.42,qr_code
TRIP01188,USR0338,SC0105,CDMX,2024-05-30T17:04:50,2024-05-30T17:48:50,12.87,197.37,debit_card
TRIP01749,USR0442,SC0037,GDL,2024-05-10T12:23:38,2024-05-10T13:50:38,14.42,141.75,debit_card
TRIP04337,USR0374,SC0054,GDL,2024-10-26T13:08:06,2024-10-26T13:22:06,9.86,132.58,wallet
TRIP00560,USR0225,SC0041,Monterrey,2025-03-20T18:12:05,2025-03-20T19:31:05,1.89,$22.67,wallet
TRIP01992,USR0220,SC0093,MTY,2024-07-23T08:49:16,2024-07-23T09:58:16,5.74,77.23,credit_card
TRIP01278,USR0182,SC0142,Monterrey,2025-05-27T11:50:32,2025-05-27T13:18:32,0.92,24.6,wallet
TRIP01751,USR0375,SC0038,MTY,2024-01-11T14:49:22,2024-01-11T15:53:22,5.26,67.74,cash
TRIP04542,USR0412,SC0031,GDL,2024-04-01T05:33:47,2024-04-01T06:44:47,11.68,112.24,debit_card
TRIP02835,USR0015,SC0025,Guadalajara,2025-02-03T19:58:24,2025-02-03T20:34:24,10.61,160.63,cash
TRIP04467,USR0344,SC0141,Ciudad de Mexico,2024-07-27T16:34:28,2024-07-27T17:38:28,11.15,117.69,qr_code
